freq_mhz,probability,is_eti,center_channel
6851.025772094727,0.959,True,7043072
6851.311874389648,0.92,True,7145472
6851.678085327148,1.0,True,7276544
6852.021408081055,1.0,True,7399424
6852.032852172852,0.982,True,7403520
6852.51350402832,0.986,True,7575552
6852.639389038086,0.963,True,7620608
6852.673721313477,0.946,True,7632896
6852.765274047852,0.974,True,7665664
6852.994155883789,0.957,True,7747584
6853.326034545898,1.0,True,7866368
6856.255722045898,1.0,True,526336
6857.434463500977,0.917,True,948224
6859.048080444336,0.966,True,1525760
6859.116744995117,0.97,True,1550336
6859.173965454102,0.98,True,1570816
6859.185409545898,1.0,True,1574912
6859.242630004883,0.976,True,1595392
6859.25407409668,0.919,True,1599488
6859.265518188477,0.925,True,1603584
6859.334182739258,1.0,True,1628160
6859.402847290039,0.959,True,1652736
6859.460067749023,0.981,True,1673216
6859.482955932617,1.0,True,1681408
6859.494400024414,1.0,True,1685504
6859.563064575195,0.942,True,1710080
6859.62028503418,0.963,True,1730560
6859.688949584961,0.977,True,1755136
6859.723281860352,0.974,True,1767424
6859.780502319336,0.957,True,1787904
6859.849166870117,0.976,True,1812480
6859.872055053711,0.972,True,1820672
6859.940719604492,0.959,True,1845248
6860.032272338867,0.969,True,1878016
6860.158157348633,0.917,True,1923072
6860.192489624023,0.95,True,1935360
6860.318374633789,0.971,True,1980416
6860.35270690918,0.924,True,1992704
6860.421371459961,0.913,True,2017280
6860.444259643555,0.988,True,2025472
6860.512924194336,0.953,True,2050048
6860.57014465332,0.971,True,2070528
6860.604476928711,0.97,True,2082816
6860.673141479492,0.97,True,2107392
6860.764694213867,0.969,True,2140160
6860.856246948242,0.966,True,2172928
6860.959243774414,0.987,True,2209792
6861.016464233398,0.974,True,2230272
6861.050796508789,0.972,True,2242560
6861.11946105957,0.951,True,2267136
6861.142349243164,0.987,True,2275328
6861.211013793945,0.977,True,2299904
6861.30256652832,0.983,True,2332672
6861.497116088867,0.985,True,2402304
6861.680221557617,0.965,True,2467840
6862.115097045898,1.0,True,2623488
6862.504196166992,1.0,True,2762752
6863.087844848633,1.0,True,2971648
6865.044784545898,1.0,True,3672064
6867.299270629883,0.997,True,4478976
6867.31071472168,1.0,True,4483072
6867.974472045898,1.0,True,4720640
6869.931411743164,0.936,True,5421056
6869.965744018555,0.968,True,5433344
6870.904159545898,1.0,True,5769216
6871.73957824707,0.941,True,6068224
6872.414779663086,0.999,True,6309888
6873.833847045898,1.0,True,6817792
6874.028396606445,0.918,True,6887424
6874.589157104492,0.997,True,7088128
6874.898147583008,1.0,True,7198720
6874.909591674805,1.0,True,7202816
6874.932479858398,0.952,True,7211008
6874.966812133789,1.0,True,7223296
6875.00114440918,1.0,True,7235584
6875.024032592773,0.996,True,7243776
6875.069808959961,0.999,True,7260160
6875.115585327148,1.0,True,7276544
6875.149917602539,0.93,True,7288832
6875.161361694336,0.999,True,7292928
6875.344467163086,0.995,True,7358464
6876.763534545898,1.0,True,7866368
6877.93083190918,1.0,True,8284160
6878.045272827148,0.943,True,8325120
6878.766250610352,0.999,True,194560
6878.777694702148,1.0,True,198656
6878.789138793945,1.0,True,202752
6879.498672485352,0.925,True,456704
6879.510116577148,0.914,True,460800
6879.521560668945,1.0,True,464896
6879.544448852539,0.91,True,473088
6879.590225219727,0.902,True,489472
6879.693222045898,1.0,True,526336
6880.334091186523,0.918,True,755712
6880.34553527832,0.974,True,759808
6880.356979370117,0.929,True,763904
6880.368423461914,0.916,True,768000
6880.379867553711,0.924,True,772096
6880.391311645508,0.955,True,776192
6880.402755737305,0.942,True,780288
6880.414199829102,0.954,True,784384
6880.425643920898,0.934,True,788480
6880.437088012695,0.997,True,792576
6880.448532104492,1.0,True,796672
6880.459976196289,0.997,True,800768
6880.471420288086,0.933,True,804864
6880.482864379883,0.971,True,808960
6880.49430847168,0.978,True,813056
6880.505752563477,0.953,True,817152
6880.517196655273,0.922,True,821248
6882.622909545898,1.0,True,1574912
6882.920455932617,1.0,True,1681408
6882.931900024414,0.947,True,1685504
6885.552597045898,1.0,True,2623488
6887.498092651367,1.0,True,3319808
6888.482284545898,1.0,True,3672064
6890.519332885742,0.996,True,4401152
6890.587997436523,0.997,True,4425728
6890.736770629883,1.0,True,4478976
6890.74821472168,1.0,True,4483072
6891.411972045898,1.0,True,4720640
6894.341659545898,1.0,True,5769216
