freq_mhz,probability,center_channel
18108.63151550293,0.901,8087552
18160.730743408203,0.852,26734592
18189.70718383789,0.842,37105664
18211.227798461914,0.761,44808192
18202.650451660156,0.758,41738240
18097.27325439453,0.749,4022272
18190.491104125977,0.748,37386240
18202.644729614258,0.729,41736192
18249.748611450195,0.715,58595328
18216.33186340332,0.713,46635008
