freq_mhz,probability,center_channel
6935.591888427734,0.99,62476288
6875.006866455078,0.989,40792064
6875.224304199219,0.989,40869888
6875.682067871094,0.989,41033728
6875.750732421875,0.989,41058304
6875.853729248047,0.989,41095168
6875.870895385742,0.989,41101312
6875.8880615234375,0.989,41107456
6875.933837890625,0.989,41123840
6875.956726074219,0.989,41132032
6875.968170166016,0.989,41136128
6876.397323608398,0.989,41289728
6876.488876342773,0.989,41322496
6877.003860473633,0.989,41506816
6877.295684814453,0.989,41611264
6877.787780761719,0.989,41787392
6881.707382202148,0.989,43190272
6881.919097900391,0.989,43266048
6881.999206542969,0.989,43294720
6882.090759277344,0.989,43327488
6882.182312011719,0.989,43360256
6882.394027709961,0.989,43436032
6882.6629638671875,0.989,43532288
6883.320999145508,0.989,43767808
6883.664321899414,0.989,43890688
6883.8531494140625,0.989,43958272
6883.927536010742,0.989,43984896
6883.933258056641,0.989,43986944
6884.093475341797,0.989,44044288
6884.116363525391,0.989,44052480
6884.15641784668,0.989,44066816
6884.453964233398,0.989,44173312
6884.459686279297,0.989,44175360
6884.637069702148,0.989,44238848
6884.648513793945,0.989,44242944
6884.654235839844,0.989,44244992
6907.313537597656,0.989,52355072
6910.958480834961,0.989,53659648
6911.639404296875,0.989,53903360
6912.90397644043,0.989,54355968
6914.117050170898,0.989,54790144
6914.780807495117,0.989,55027712
6914.786529541016,0.989,55029760
6915.124130249023,0.989,55150592
6915.147018432617,0.989,55158784
6915.341567993164,0.989,55228416
6915.478897094727,0.989,55277568
6916.520309448242,0.989,55650304
6917.166900634766,0.989,55881728
6917.212677001953,0.989,55898112
6917.435836791992,0.989,55977984
6918.339920043945,0.989,56301568
6921.710205078125,0.989,57507840
6923.0377197265625,0.989,57982976
6923.112106323242,0.989,58009600
6923.855972290039,0.989,58275840
6926.436614990234,0.989,59199488
6926.963043212891,0.989,59387904
6927.260589599609,0.989,59494400
6927.266311645508,0.989,59496448
6927.317810058594,0.989,59514880
6927.329254150391,0.989,59518976
6930.8197021484375,0.989,60768256
6931.317520141602,0.989,60946432
6931.626510620117,0.989,61057024
6932.049942016602,0.989,61208576
6932.587814331055,0.989,61401088
6932.60498046875,0.989,61407232
6933.034133911133,0.989,61560832
6933.766555786133,0.989,61822976
6935.551834106445,0.989,62461952
6872.386169433594,0.988,39854080
6872.4090576171875,0.988,39862272
6874.537658691406,0.988,40624128
6875.058364868164,0.988,40810496
6875.212860107422,0.988,40865792
6875.802230834961,0.988,41076736
6875.807952880859,0.988,41078784
6875.859451293945,0.988,41097216
6875.893783569336,0.988,41109504
6875.910949707031,0.988,41115648
6875.95100402832,0.988,41129984
6876.008224487305,0.988,41150464
6876.059722900391,0.988,41168896
6876.0711669921875,0.988,41172992
6876.076889038086,0.988,41175040
6876.105499267578,0.988,41185280
6876.443099975586,0.988,41306112
6876.671981811523,0.988,41388032
6876.797866821289,0.988,41433088
6877.026748657227,0.988,41515008
6877.227020263672,0.988,41586688
6877.289962768555,0.988,41609216
6877.67333984375,0.988,41746432
6881.5643310546875,0.988,43139072
6881.570053100586,0.988,43141120
6881.77604675293,0.988,43214848
