freq_mhz,probability,center_channel
6929.984283447266,0.879,60469248
6940.444183349609,0.879,64212992
6941.422653198242,0.879,64563200
6946.463775634766,0.879,66367488
6900.006484985352,0.878,49739776
6903.531265258789,0.878,51001344
6903.948974609375,0.878,51150848
6920.239639282227,0.878,56981504
6929.789733886719,0.878,60399616
6930.075836181641,0.878,60502016
6942.910385131836,0.878,65095680
6943.122100830078,0.878,65171456
6943.488311767578,0.878,65302528
6946.41227722168,0.878,66349056
6900.052261352539,0.877,49756160
6900.555801391602,0.877,49936384
6900.8819580078125,0.877,50053120
6903.193664550781,0.877,50880512
6905.236434936523,0.877,51611648
6905.4595947265625,0.877,51691520
6921.246719360352,0.877,57341952
6921.733093261719,0.877,57516032
6928.193283081055,0.877,59828224
6929.755401611328,0.877,60387328
6941.096496582031,0.877,64446464
6941.846084594727,0.877,64714752
6946.635437011719,0.877,66428928
6903.073501586914,0.876,50837504
6904.080581665039,0.876,51197952
6905.242156982422,0.876,51613696
6921.601486206055,0.876,57468928
6928.31916809082,0.876,59873280
6929.715347290039,0.876,60372992
6938.864898681641,0.876,63647744
6940.329742431641,0.876,64172032
6942.189407348633,0.876,64837632
6943.144989013672,0.876,65179648
6903.062057495117,0.875,50833408
6903.250885009766,0.875,50900992
6903.5369873046875,0.875,51003392
6904.944610595703,0.875,51507200
6905.0018310546875,0.875,51527680
6905.877304077148,0.875,51841024
6905.928802490234,0.875,51859456
6909.453582763672,0.875,53121024
6919.444274902344,0.875,56696832
6927.632522583008,0.875,59627520
6929.223251342773,0.875,60196864
6929.303359985352,0.875,60225536
6929.8126220703125,0.875,60407808
6941.193771362305,0.875,64481280
6943.162155151367,0.875,65185792
6946.246337890625,0.875,66289664
6947.17903137207,0.875,66623488
6879.538726806641,0.874,42414080
6900.338363647461,0.874,49858560
6901.91764831543,0.874,50423808
6902.003479003906,0.874,50454528
6903.165054321289,0.874,50870272
6904.092025756836,0.874,51202048
6919.627380371094,0.874,56762368
6920.96061706543,0.874,57239552
6929.4464111328125,0.874,60276736
6938.916397094727,0.874,63666176
6946.189117431641,0.874,66269184
6948.054504394531,0.874,66936832
6900.836181640625,0.873,50036736
6902.295303344727,0.873,50558976
6902.672958374023,0.873,50694144
6904.097747802734,0.873,51204096
6906.031799316406,0.873,51896320
6906.134796142578,0.873,51933184
6921.240997314453,0.873,57339904
6925.35514831543,0.873,58812416
6929.743957519531,0.873,60383232
6940.827560424805,0.873,64350208
6941.748809814453,0.873,64679936
6943.2708740234375,0.873,65224704
6945.931625366211,0.873,66177024
6947.768402099609,0.873,66834432
6902.117919921875,0.872,50495488
6903.920364379883,0.872,51140608
6905.671310424805,0.872,51767296
6909.688186645508,0.872,53204992
6929.188919067383,0.872,60184576
6929.681015014648,0.872,60360704
6930.127334594727,0.872,60520448
6939.980697631836,0.872,64047104
6940.255355834961,0.872,64145408
6940.438461303711,0.872,64210944
6940.810394287109,0.872,64344064
6941.085052490234,0.872,64442368
6941.10221862793,0.872,64448512
6942.956161499023,0.872,65112064
6943.871688842773,0.872,65439744
6944.964599609375,0.872,65830912
6902.592849731445,0.871,50665472
6922.431182861328,0.871,57765888
6929.560852050781,0.871,60317696
6929.56657409668,0.871,60319744
6929.578018188477,0.871,60323840
6941.222381591797,0.871,64491520
6941.823196411133,0.871,64706560
6942.195129394531,0.871,64839680
6901.969146728516,0.87,50442240
6901.974868774414,0.87,50444288
6903.611373901367,0.87,51030016
6905.574035644531,0.87,51732480
6905.923080444336,0.87,51857408
6919.472885131836,0.87,56707072
6919.501495361328,0.87,56717312
6920.233917236328,0.87,56979456
6928.725433349609,0.87,60018688
6929.915618896484,0.87,60444672
6940.077972412109,0.87,64081920
6940.22102355957,0.87,64133120
6940.633010864258,0.87,64280576
6940.77033996582,0.87,64329728
6940.833282470703,0.87,64352256
6941.050720214844,0.87,64430080
6942.069244384766,0.87,64794624
6943.019104003906,0.87,65134592
6943.379592895508,0.87,65263616
6947.047424316406,0.87,66576384
6900.361251831055,0.869,49866752
6901.236724853516,0.869,50180096
6901.9805908203125,0.869,50446336
6902.775955200195,0.869,50731008
6903.823089599609,0.869,51105792
6903.897476196289,0.869,51132416
6905.385208129883,0.869,51664896
6906.300735473633,0.869,51992576
6921.366882324219,0.869,57384960
6923.432540893555,0.869,58124288
6940.495681762695,0.869,64231424
6942.280960083008,0.869,64870400
6944.449615478516,0.869,65646592
6900.841903686523,0.868,50038784
6903.067779541016,0.868,50835456
6903.187942504883,0.868,50878464
6903.943252563477,0.868,51148800
6904.0863037109375,0.868,51200000
6905.162048339844,0.868,51585024
6906.077575683594,0.868,51912704
6919.490051269531,0.868,56713216
6921.269607543945,0.868,57350144
6921.721649169922,0.868,57511936
6928.307723999023,0.868,59869184
6929.921340942383,0.868,60446720
6936.822128295898,0.868,62916608
6940.289688110352,0.868,64157696
6944.867324829102,0.868,65796096
6947.419357299805,0.868,66709504
6947.54524230957,0.868,66754560
6789.181900024414,0.867,10074112
6898.862075805664,0.867,49330176
6903.788757324219,0.867,51093504
6903.840255737305,0.867,51111936
6904.887390136719,0.867,51486720
6906.661224365234,0.867,52121600
6909.939956665039,0.867,53295104
6922.339630126953,0.867,57733120
6923.232269287109,0.867,58052608
6928.147506713867,0.867,59811840
6939.030838012695,0.867,63707136
6940.512847900391,0.867,64237568
6946.795654296875,0.867,66486272
6946.898651123047,0.867,66523136
6898.844909667969,0.866,49324032
6902.232360839844,0.866,50536448
6902.695846557617,0.866,50702336
6903.319549560547,0.866,50925568
6904.051971435547,0.866,51187712
6904.927444458008,0.866,51501056
6904.978942871094,0.866,51519488
6921.515655517578,0.866,57438208
6923.718643188477,0.866,58226688
6924.542617797852,0.866,58521600
6929.709625244141,0.866,60370944
6943.59130859375,0.866,65339392
6943.940353393555,0.866,65464320
6946.011734008789,0.866,66205696
6947.236251831055,0.866,66643968
6947.413635253906,0.866,66707456
6900.5157470703125,0.865,49922048
6901.11083984375,0.865,50135040
6902.152252197266,0.865,50507776
6902.735900878906,0.865,50716672
6906.026077270508,0.865,51894272
6906.106185913086,0.865,51922944
6906.5582275390625,0.865,52084736
6920.846176147461,0.865,57198592
6922.551345825195,0.865,57808896
6939.871978759766,0.865,64008192
6940.764617919922,0.865,64327680
6941.405487060547,0.865,64557056
6942.206573486328,0.865,64843776
6942.93327331543,0.865,65103872
6946.904373168945,0.865,66525184
6948.048782348633,0.865,66934784
6905.533981323242,0.864,51718144
6905.631256103516,0.864,51752960
6906.804275512695,0.864,52172800
6921.132278442383,0.864,57300992
6921.349716186523,0.864,57378816
6922.705841064453,0.864,57864192
6941.079330444336,0.864,64440320
6942.143630981445,0.864,64821248
6943.934631347656,0.864,65462272
6944.884490966797,0.864,65802240
6900.904846191406,0.863,50061312
6903.268051147461,0.863,50907136
6903.67431640625,0.863,51052544
6904.126358032227,0.863,51214336
6904.77294921875,0.863,51445760
6905.013275146484,0.863,51531776
6929.778289794922,0.863,60395520
6929.8583984375,0.863,60424192
6940.026473999023,0.863,64063488
6940.644454956055,0.863,64284672
6940.8905029296875,0.863,64372736
6944.163513183594,0.863,65544192
6944.455337524414,0.863,65648640
6902.484130859375,0.862,50626560
6903.937530517578,0.862,51146752
6905.682754516602,0.862,51771392
6909.001541137695,0.862,52959232
6909.138870239258,0.862,53008384
6923.2208251953125,0.862,58048512
6923.827362060547,0.862,58265600
6929.618072509766,0.862,60338176
6948.117446899414,0.862,66959360
6900.67024230957,0.861,49977344
6905.379486083984,0.861,51662848
6905.991744995117,0.861,51881984
6909.9456787109375,0.861,53297152
6919.5587158203125,0.861,56737792
6921.567153930664,0.861,57456640
6938.887786865234,0.861,63655936
6941.559982299805,0.861,64612352
6941.954803466797,0.861,64753664
6942.137908935547,0.861,64819200
6944.289398193359,0.861,65589248
6903.216552734375,0.86,50888704
6903.451156616211,0.86,50972672
6903.456878662109,0.86,50974720
6904.206466674805,0.86,51243008
6905.608367919922,0.86,51744768
6908.492279052734,0.86,52776960
6924.491119384766,0.86,58503168
6929.583740234375,0.86,60325888
6940.713119506836,0.86,64309248
6941.159439086914,0.86,64468992
6941.519927978516,0.86,64598016
6943.88313293457,0.86,65443840
6947.333526611328,0.86,66678784
6880.52864074707,0.859,42768384
6900.510025024414,0.859,49920000
6902.478408813477,0.859,50624512
6906.546783447266,0.859,52080640
6919.564437866211,0.859,56739840
6922.476959228516,0.859,57782272
6924.222183227539,0.859,58406912
6928.799819946289,0.859,60045312
6940.501403808594,0.859,64233472
6942.286682128906,0.859,64872448
6900.321197509766,0.858,49852416
6903.519821166992,0.858,50997248
6904.9102783203125,0.858,51494912
6905.339431762695,0.858,51648512
6905.791473388672,0.858,51810304
6906.563949584961,0.858,52086784
6944.329452514648,0.858,65603584
6900.235366821289,0.857,49821696
6901.883316040039,0.857,50411520
6903.388214111328,0.857,50950144
6905.677032470703,0.857,51769344
6919.518661499023,0.857,56723456
6920.388412475586,0.857,57034752
6921.401214599609,0.857,57397248
6921.6644287109375,0.857,57491456
6928.719711303711,0.857,60016640
6929.291915893555,0.857,60221440
6929.543685913086,0.857,60311552
6941.010665893555,0.857,64415744
6947.613906860352,0.857,66779136
6781.148147583008,0.856,7198720
6902.581405639648,0.856,50661376
6903.159332275391,0.856,50868224
6903.771591186523,0.856,51087360
6904.04052734375,0.856,51183616
6904.984664916992,0.856,51521536
6905.602645874023,0.856,51742720
6908.108901977539,0.856,52639744
6927.306365966797,0.856,59510784
6929.738235473633,0.856,60381184
6929.74967956543,0.856,60385280
6938.950729370117,0.856,63678464
6940.272521972656,0.856,64151552
6940.312576293945,0.856,64165888
6940.7073974609375,0.856,64307200
6940.816116333008,0.856,64346112
6940.884780883789,0.856,64370688
6946.15478515625,0.856,66256896
6948.065948486328,0.856,66940928
6901.316833496094,0.855,50208768
6902.095031738281,0.855,50487296
6903.874588012695,0.855,51124224
6906.403732299805,0.855,52029440
6910.088729858398,0.855,53348352
6929.217529296875,0.855,60194816
6939.099502563477,0.855,63731712
6940.020751953125,0.855,64061440
6941.640090942383,0.855,64641024
6941.68586730957,0.855,64657408
6941.725921630859,0.855,64671744
6944.43244934082,0.855,65640448
6946.435165405273,0.855,66357248
6947.247695922852,0.855,66648064
6948.037338256836,0.855,66930688
6900.263977050781,0.854,49831936
6905.116271972656,0.854,51568640
6909.819793701172,0.854,53252096
6920.954895019531,0.854,57237504
6921.120834350586,0.854,57296896
6923.6785888671875,0.854,58212352
6928.290557861328,0.854,59863040
6929.944229125977,0.854,60454912
6940.169525146484,0.854,64114688
6940.970611572266,0.854,64401408
6941.886138916016,0.854,64729088
6945.16487121582,0.854,65902592
6900.155258178711,0.853,49793024
6900.899124145508,0.853,50059264
6902.260971069336,0.853,50546688
6902.816009521484,0.853,50745344
6902.821731567383,0.853,50747392
6906.478118896484,0.853,52056064
6923.100662231445,0.853,58005504
6924.571228027344,0.853,58531840
6928.342056274414,0.853,59881472
6939.322662353516,0.853,63811584
6943.15071105957,0.853,65181696
6945.983123779297,0.853,66195456
6946.223449707031,0.853,66281472
6947.087478637695,0.853,66590720
6879.544448852539,0.852,42416128
6879.836273193359,0.852,42520576
6902.604293823242,0.852,50669568
6902.701568603516,0.852,50704384
6903.479766845703,0.852,50982912
6904.996109008789,0.852,51525632
6905.648422241211,0.852,51759104
6906.380844116211,0.852,52021248
6906.735610961914,0.852,52148224
6907.8857421875,0.852,52559872
6908.721160888672,0.852,52858880
6926.808547973633,0.852,59332608
6929.148864746094,0.852,60170240
6940.180969238281,0.852,64118784
6943.013381958008,0.852,65132544
6943.797302246094,0.852,65413120
6945.096206665039,0.852,65878016
6946.160507202148,0.852,66258944
6946.194839477539,0.852,66271232
6948.043060302734,0.852,66932736
6906.043243408203,0.851,51900416
6920.462799072266,0.851,57061376
6923.535537719727,0.851,58161152
6925.309371948242,0.851,58796032
6929.022979736328,0.851,60125184
6929.772567749023,0.851,60393472
6929.829788208008,0.851,60413952
6942.034912109375,0.851,64782336
6944.037628173828,0.851,65499136
6948.208999633789,0.851,66992128
6902.28385925293,0.85,50554880
6902.861785888672,0.85,50761728
6904.263687133789,0.85,51263488
6905.345153808594,0.85,51650560
6906.169128417969,0.85,51945472
6919.547271728516,0.85,56733696
6927.294921875,0.85,59506688
6941.182327270508,0.85,64477184
6941.771697998047,0.85,64688128
6943.047714233398,0.85,65144832
6943.642807006836,0.85,65357824
6943.888854980469,0.85,65445888
6947.91145324707,0.85,66885632
6899.93782043457,0.849,49715200
6902.369689941406,0.849,50585600
6902.5299072265625,0.849,50642944
6904.023361206055,0.849,51177472
6908.103179931641,0.849,52637696
6908.589553833008,0.849,52811776
6923.684310913086,0.849,58214400
6929.30908203125,0.849,60227584
6940.335464477539,0.849,64174080
6940.627288818359,0.849,64278528
6941.0736083984375,0.849,64438272
6941.645812988281,0.849,64643072
6943.373870849609,0.849,65261568
6943.442535400391,0.849,65286144
6946.4752197265625,0.849,66371584
6947.053146362305,0.849,66578432
6900.584411621094,0.848,49946624
6903.525543212891,0.848,50999296
6903.989028930664,0.848,51165184
6905.327987670898,0.848,51644416
6929.841232299805,0.848,60418048
6929.978561401367,0.848,60467200
6940.192413330078,0.848,64122880
6940.856170654297,0.848,64360448
6941.937637329102,0.848,64747520
6946.440887451172,0.848,66359296
6902.541351318359,0.847,50647040
6904.893112182617,0.847,51488768
6906.49528503418,0.847,52062208
6906.552505493164,0.847,52082688
6919.484329223633,0.847,56711168
6920.005035400391,0.847,56897536
6920.1995849609375,0.847,56967168
6920.479965209961,0.847,57067520
6922.700119018555,0.847,57862144
6924.485397338867,0.847,58501120
6924.605560302734,0.847,58544128
6940.209579467773,0.847,64129024
6941.1651611328125,0.847,64471040
6943.0877685546875,0.847,65159168
6946.469497680664,0.847,66369536
6947.505187988281,0.847,66740224
6902.066421508789,0.846,50477056
6910.117340087891,0.846,53358592
6921.195220947266,0.846,57323520
6928.456497192383,0.846,59922432
6938.870620727539,0.846,63649792
6941.13655090332,0.846,64460800
6941.308212280273,0.846,64522240
6941.86897277832,0.846,64722944
6942.057800292969,0.846,64790528
6944.438171386719,0.846,65642496
6946.641159057617,0.846,66430976
6947.905731201172,0.846,66883584
6901.133728027344,0.845,50143232
6906.4208984375,0.845,52035584
6906.472396850586,0.845,52054016
6928.3935546875,0.845,59899904
6938.882064819336,0.845,63653888
6939.08805847168,0.845,63727616
6940.232467651367,0.845,64137216
6940.507125854492,0.845,64235520
6902.3468017578125,0.844,50577408
6902.386856079102,0.844,50591744
6903.914642333984,0.844,51138560
6905.951690673828,0.844,51867648
6906.998825073242,0.844,52242432
6923.512649536133,0.844,58152960
6924.54833984375,0.844,58523648
6927.529525756836,0.844,59590656
6928.387832641602,0.844,59897856
6929.612350463867,0.844,60336128
6938.927841186523,0.844,63670272
6939.105224609375,0.844,63733760
6940.455627441406,0.844,64217088
6941.199493408203,0.844,64483328
6943.391036987305,0.844,65267712
6946.646881103516,0.844,66433024
6947.8485107421875,0.844,66863104
6899.932098388672,0.843,49713152
6901.84326171875,0.843,50397184
6902.936172485352,0.843,50788352
6903.210830688477,0.843,50886656
6903.405380249023,0.843,50956288
6905.957412719727,0.843,51869696
6908.583831787109,0.843,52809728
6921.309661865234,0.843,57364480
6925.57258605957,0.843,58890240
6939.128112792969,0.843,63741952
6940.804672241211,0.843,64342016
6940.95344543457,0.843,64395264
6943.167877197266,0.843,65187840
6943.614196777344,0.843,65347584
6946.829986572266,0.843,66498560
6947.745513916016,0.843,66826240
6903.863143920898,0.842,51120128
6903.926086425781,0.842,51142656
6904.938888549805,0.842,51505152
6905.024719238281,0.842,51535872
6906.609725952148,0.842,52103168
6920.863342285156,0.842,57204736
6924.365234375,0.842,58458112
6929.01725769043,0.842,60123136
6941.325378417969,0.842,64528384
6941.828918457031,0.842,64708608
6947.591018676758,0.842,66770944
6947.9400634765625,0.842,66895872
6900.0579833984375,0.841,49758208
6900.807571411133,0.841,50026496
6902.266693115234,0.841,50548736
6902.381134033203,0.841,50589696
6902.524185180664,0.841,50640896
6902.615737915039,0.841,50673664
6903.868865966797,0.841,51122176
6905.8258056640625,0.841,51822592
6921.607208251953,0.841,57470976
6922.517013549805,0.841,57796608
6923.237991333008,0.841,58054656
6926.064682006836,0.841,59066368
6926.419448852539,0.841,59193344
6941.245269775391,0.841,64499712
6943.436813354492,0.841,65284096
6945.903015136719,0.841,66166784
6946.006011962891,0.841,66203648
6946.429443359375,0.841,66355200
6905.654144287109,0.84,51761152
6906.071853637695,0.84,51910656
6907.788467407227,0.84,52525056
6925.372314453125,0.84,58818560
6940.650177001953,0.84,64286720
6947.2076416015625,0.84,66633728
6905.986022949219,0.839,51879936
6938.956451416016,0.839,63680512
6940.655899047852,0.839,64288768
6940.879058837891,0.839,64368640
6942.96760559082,0.839,65116160
6947.241973876953,0.839,66646016
6900.435638427734,0.838,49893376
6905.305099487305,0.838,51636224
6906.174850463867,0.838,51947520
6906.666946411133,0.838,52123648
6907.874298095703,0.838,52555776
6919.758987426758,0.838,56809472
6920.302581787109,0.838,57004032
6927.563858032227,0.838,59602944
6939.92919921875,0.838,64028672
6942.149353027344,0.838,64823296
6902.301025390625,0.837,50561024
6902.507019042969,0.837,50634752
6902.844619750977,0.837,50755584
6904.057693481445,0.837,51189760
6905.087661743164,0.837,51558400
6905.350875854492,0.837,51652608
6907.908630371094,0.837,52568064
6908.06884765625,0.837,52625408
6921.029281616211,0.837,57264128
6927.535247802734,0.837,59592704
6928.536605834961,0.837,59951104
6929.6295166015625,0.837,60342272
6900.750350952148,0.836,50006016
6904.069137573242,0.836,51193856
6907.130432128906,0.836,52289536
6921.200942993164,0.836,57325568
6924.576950073242,0.836,58533888
6924.599838256836,0.836,58542080
6938.990783691406,0.836,63692800
6940.461349487305,0.836,64219136
6942.097854614258,0.836,64804864
6943.928909301758,0.836,65460224
6944.083404541016,0.836,65515520
6946.315002441406,0.836,66314240
6946.835708618164,0.836,66500608
6947.282028198242,0.836,66660352
6947.539520263672,0.836,66752512
6902.289581298828,0.835,50556928
6903.273773193359,0.835,50909184
6907.862854003906,0.835,52551680
6909.419250488281,0.835,53108736
6930.001449584961,0.835,60475392
6938.790512084961,0.835,63621120
6941.857528686523,0.835,64718848
6941.891860961914,0.835,64731136
6942.063522338867,0.835,64792576
6946.583938598633,0.835,66410496
6919.507217407227,0.834,56719360
6938.922119140625,0.834,63668224
6941.491317749023,0.834,64587776
6941.966247558594,0.834,64757760
6944.632720947266,0.834,65712128
6946.664047241211,0.834,66439168
6900.046539306641,0.833,49754112
6900.246810913086,0.833,49825792
6900.464248657227,0.833,49903616
6902.375411987305,0.833,50587648
6905.808639526367,0.833,51816448
6907.010269165039,0.833,52246528
6923.363876342773,0.833,58099712
6940.18669128418,0.833,64120832
6942.973327636719,0.833,65118208
6943.219375610352,0.833,65206272
6946.280670166016,0.833,66301952
6946.669769287109,0.833,66441216
6947.156143188477,0.833,66615296
6947.842788696289,0.833,66861056
6900.527191162109,0.832,49926144
6903.886032104492,0.832,51128320
6906.146240234375,0.832,51937280
6906.975936889648,0.832,52234240
6909.82551574707,0.832,53254144
6921.384048461914,0.832,57391104
6939.923477172852,0.832,64026624
6940.5242919921875,0.832,64241664
6941.056442260742,0.832,64432128
6941.268157958984,0.832,64507904
6944.958877563477,0.832,65828864
6946.601104736328,0.832,66416640
6903.474044799805,0.831,50980864
6906.541061401367,0.831,52078592
6907.868576049805,0.831,52553728
6920.582962036133,0.831,57104384
6925.727081298828,0.831,58945536
6940.896224975586,0.831,64374784
6940.91911315918,0.831,64382976
6943.22509765625,0.831,65208320
6946.955871582031,0.831,66543616
6947.602462768555,0.831,66775040
6947.917175292969,0.831,66887680
6902.690124511719,0.83,50700288
6902.770233154297,0.83,50728960
6903.330993652344,0.83,50929664
6903.393936157227,0.83,50952192
6903.702926635742,0.83,51062784
6903.760147094727,0.83,51083264
6904.761505126953,0.83,51441664
6905.282211303711,0.83,51628032
6921.630096435547,0.83,57479168
6921.715927124023,0.83,57509888
6921.738815307617,0.83,57518080
6925.990295410156,0.83,59039744
6938.945007324219,0.83,63676416
6940.867614746094,0.83,64364544
6942.876052856445,0.83,65083392
6900.075149536133,0.829,49764352
6900.864791870117,0.829,50046976
6900.910568237305,0.829,50063360
6903.9031982421875,0.829,51134464
6905.156326293945,0.829,51582976
6908.475112915039,0.829,52770816
6925.38948059082,0.829,58824704
6929.228973388672,0.829,60198912
6929.389190673828,0.829,60256256
6940.621566772461,0.829,64276480
6940.793228149414,0.829,64337920
6941.176605224609,0.829,64475136
6941.462707519531,0.829,64577536
6942.298126220703,0.829,64876544
6942.990493774414,0.829,65124352
6943.093490600586,0.829,65161216
6945.965957641602,0.829,66189312
6946.320724487305,0.829,66316288
6947.150421142578,0.829,66613248
6948.2147216796875,0.829,66994176
6900.26969909668,0.828,49833984
6905.883026123047,0.828,51843072
6921.343994140625,0.828,57376768
6922.414016723633,0.828,57759744
6927.014541625977,0.828,59406336
6930.751037597656,0.828,60743680
6941.777420043945,0.828,64690176
6943.803024291992,0.828,65415168
6943.894577026367,0.828,65447936
6948.1689453125,0.828,66977792
6948.226165771484,0.828,66998272
6898.7762451171875,0.827,49299456
6900.103759765625,0.827,49774592
6903.559875488281,0.827,51011584
6920.59440612793,0.827,57108480
6921.624374389648,0.827,57477120
6923.180770874023,0.827,58034176
6926.041793823242,0.827,59058176
6938.744735717773,0.827,63604736
6941.851806640625,0.827,64716800
6942.486953735352,0.827,64944128
6947.339248657227,0.827,66680832
6902.032089233398,0.826,50464768
6905.053329467773,0.826,51546112
6906.501007080078,0.826,52064256
6907.004547119141,0.826,52244480
6921.292495727539,0.826,57358336
6921.595764160156,0.826,57466880
6939.860534667969,0.826,64004096
6940.936279296875,0.826,64389120
6940.947723388672,0.826,64393216
6947.642517089844,0.826,66789376
6902.94189453125,0.825,50790400
6905.625534057617,0.825,51750912
6906.111907958984,0.825,51924992
6923.541259765625,0.825,58163200
6941.811752319336,0.825,64702464
6943.030548095703,0.825,65138688
6943.780136108398,0.825,65406976
6946.257781982422,0.825,66293760
6947.533798217773,0.825,66750464
6948.111724853516,0.825,66957312
6898.770523071289,0.824,49297408
6898.793411254883,0.824,49305600
6900.389862060547,0.824,49876992
6900.830459594727,0.824,50034688
6901.276779174805,0.824,50194432
6902.57568359375,0.824,50659328
6903.01628112793,0.824,50817024
6905.270767211914,0.824,51623936
6921.395492553711,0.824,57395200
6928.462219238281,0.824,59924480
6939.048004150391,0.824,63713280
6940.03791809082,0.824,64067584
6941.313934326172,0.824,64524288
6948.09455871582,0.824,66951168
6905.539703369141,0.823,51720192
6905.659866333008,0.823,51763200
6910.609436035156,0.823,53534720
6919.593048095703,0.823,56750080
6919.655990600586,0.823,56772608
6920.794677734375,0.823,57180160
6921.223831176758,0.823,57333760
6923.81591796875,0.823,58261504
6923.993301391602,0.823,58324992
6928.313446044922,0.823,59871232
6928.794097900391,0.823,60043264
6940.123748779297,0.823,64098304
6940.392684936523,0.823,64194560
6940.850448608398,0.823,64358400
6941.8975830078125,0.823,64733184
6947.797012329102,0.823,66844672
6900.126647949219,0.822,49782784
6900.344085693359,0.822,49860608
6904.961776733398,0.822,51513344
6919.524383544922,0.822,56725504
6919.581604003906,0.822,56745984
6923.712921142578,0.822,58224640
6924.588394165039,0.822,58537984
6942.275238037109,0.822,64868352
6943.139266967773,0.822,65177600
6944.678497314453,0.822,65728512
6945.147705078125,0.822,65896448
6946.44660949707,0.822,66361344
6900.172424316406,0.821,49799168
6900.275421142578,0.821,49836032
6901.093673706055,0.821,50128896
6903.279495239258,0.821,50911232
6905.202102661133,0.821,51599360
6905.2764892578125,0.821,51625984
6925.72135925293,0.821,58943488
6928.7139892578125,0.821,60014592
6940.118026733398,0.821,64096256
6940.226745605469,0.821,64135168
6940.718841552734,0.821,64311296
6943.597030639648,0.821,65341440
6903.044891357422,0.82,50827264
6903.851699829102,0.82,51116032
6904.8187255859375,0.82,51462144
6905.722808837891,0.82,51785728
6906.787109375,0.82,52166656
6909.968566894531,0.82,53305344
6923.518371582031,0.82,58155008
6929.806900024414,0.82,60405760
6941.428375244141,0.82,64565248
6943.024826049805,0.82,65136640
6943.265151977539,0.82,65222656
6944.729995727539,0.82,65746944
6900.080871582031,0.819,49766400
6905.041885375977,0.819,51542016
6905.179214477539,0.819,51591168
6908.538055419922,0.819,52793344
6908.560943603516,0.819,52801536
6909.922790527344,0.819,53288960
6920.600128173828,0.819,57110528
