freq_mhz,probability,center_channel
18443.39141845703,0.877,56320000
18443.385696411133,0.871,56317952
18310.662841796875,0.792,8814592
18310.668563842773,0.784,8816640
18321.729278564453,0.762,12775424
18421.269989013672,0.706,48402432
