freq_mhz,probability,is_eti,center_channel
6761.040878295898,0.005,False,2048
6761.046600341797,0.001,False,4096
6761.052322387695,0.003,False,6144
6761.058044433594,0.0,False,8192
6761.063766479492,0.0,False,10240
6761.069488525391,0.0,False,12288
6761.075210571289,0.003,False,14336
6761.0809326171875,0.0,False,16384
6761.086654663086,0.015,False,18432
6761.092376708984,0.006,False,20480
6761.098098754883,0.003,False,22528
6761.103820800781,0.004,False,24576
6761.10954284668,0.009,False,26624
6761.115264892578,0.026,False,28672
6761.120986938477,0.002,False,30720
6761.126708984375,0.004,False,32768
6761.132431030273,0.007,False,34816
6761.138153076172,0.011,False,36864
6761.14387512207,0.008,False,38912
6761.149597167969,0.012,False,40960
6761.155319213867,0.003,False,43008
6761.161041259766,0.089,False,45056
6761.166763305664,0.02,False,47104
6761.1724853515625,0.036,False,49152
6761.178207397461,0.006,False,51200
6761.183929443359,0.011,False,53248
6761.189651489258,0.002,False,55296
6761.195373535156,0.012,False,57344
6761.201095581055,0.022,False,59392
6761.206817626953,0.008,False,61440
6761.212539672852,0.002,False,63488
6761.21826171875,0.002,False,65536
6761.223983764648,0.004,False,67584
6761.229705810547,0.001,False,69632
6761.235427856445,0.003,False,71680
6761.241149902344,0.001,False,73728
6761.246871948242,0.004,False,75776
6761.252593994141,0.004,False,77824
6761.258316040039,0.0,False,79872
6761.2640380859375,0.009,False,81920
6761.269760131836,0.001,False,83968
6761.275482177734,0.003,False,86016
6761.281204223633,0.001,False,88064
6761.286926269531,0.0,False,90112
6761.29264831543,0.001,False,92160
6761.298370361328,0.0,False,94208
6761.304092407227,0.0,False,96256
6761.309814453125,0.009,False,98304
6761.315536499023,0.001,False,100352
6761.321258544922,0.003,False,102400
6761.32698059082,0.005,False,104448
6761.332702636719,0.006,False,106496
6761.338424682617,0.004,False,108544
6761.344146728516,0.002,False,110592
6761.349868774414,0.001,False,112640
6761.3555908203125,0.0,False,114688
6761.361312866211,0.0,False,116736
6761.367034912109,0.0,False,118784
6761.372756958008,0.013,False,120832
6761.378479003906,0.008,False,122880
6761.384201049805,0.0,False,124928
6761.389923095703,0.0,False,126976
6761.395645141602,0.001,False,129024
6761.4013671875,0.0,False,131072
6761.407089233398,0.001,False,133120
6761.412811279297,0.0,False,135168
6761.418533325195,0.003,False,137216
6761.424255371094,0.0,False,139264
6761.429977416992,0.0,False,141312
6761.435699462891,0.0,False,143360
6761.441421508789,0.0,False,145408
6761.4471435546875,0.004,False,147456
6761.452865600586,0.0,False,149504
6761.458587646484,0.0,False,151552
6761.464309692383,0.0,False,153600
6761.470031738281,0.0,False,155648
6761.47575378418,0.0,False,157696
6761.481475830078,0.007,False,159744
6761.487197875977,0.0,False,161792
6761.492919921875,0.0,False,163840
6761.498641967773,0.0,False,165888
6761.504364013672,0.001,False,167936
6761.51008605957,0.0,False,169984
6761.515808105469,0.0,False,172032
6761.521530151367,0.002,False,174080
6761.527252197266,0.009,False,176128
6761.532974243164,0.003,False,178176
6761.5386962890625,0.0,False,180224
6761.544418334961,0.001,False,182272
6761.550140380859,0.0,False,184320
6761.555862426758,0.0,False,186368
6761.561584472656,0.001,False,188416
6761.567306518555,0.001,False,190464
6761.573028564453,0.001,False,192512
6761.578750610352,0.0,False,194560
6761.58447265625,0.0,False,196608
6761.590194702148,0.0,False,198656
6761.595916748047,0.005,False,200704
6761.601638793945,0.004,False,202752
6761.607360839844,0.0,False,204800
6761.613082885742,0.002,False,206848
6761.618804931641,0.0,False,208896
6761.624526977539,0.001,False,210944
6761.6302490234375,0.0,False,212992
6761.635971069336,0.002,False,215040
6761.641693115234,0.0,False,217088
6761.647415161133,0.0,False,219136
6761.653137207031,0.003,False,221184
6761.65885925293,0.001,False,223232
6761.664581298828,0.002,False,225280
6761.670303344727,0.002,False,227328
6761.676025390625,0.025,False,229376
6761.681747436523,0.0,False,231424
6761.687469482422,0.0,False,233472
6761.69319152832,0.0,False,235520
6761.698913574219,0.0,False,237568
6761.704635620117,0.0,False,239616
6761.710357666016,0.0,False,241664
6761.716079711914,0.0,False,243712
6761.7218017578125,0.0,False,245760
6761.727523803711,0.001,False,247808
6761.733245849609,0.0,False,249856
6761.738967895508,0.0,False,251904
6761.744689941406,0.0,False,253952
6761.750411987305,0.0,False,256000
6761.756134033203,0.0,False,258048
6761.761856079102,0.0,False,260096
6761.767578125,0.0,False,262144
6761.773300170898,0.001,False,264192
6761.779022216797,0.001,False,266240
6761.784744262695,0.0,False,268288
6761.790466308594,0.004,False,270336
6761.796188354492,0.006,False,272384
6761.801910400391,0.0,False,274432
6761.807632446289,0.001,False,276480
6761.8133544921875,0.0,False,278528
6761.819076538086,0.0,False,280576
6761.824798583984,0.002,False,282624
6761.830520629883,0.0,False,284672
6761.836242675781,0.0,False,286720
6761.84196472168,0.0,False,288768
6761.847686767578,0.0,False,290816
6761.853408813477,0.02,False,292864
6761.859130859375,0.0,False,294912
6761.864852905273,0.0,False,296960
6761.870574951172,0.0,False,299008
6761.87629699707,0.0,False,301056
6761.882019042969,0.0,False,303104
6761.887741088867,0.002,False,305152
6761.893463134766,0.032,False,307200
6761.899185180664,0.0,False,309248
6761.9049072265625,0.0,False,311296
6761.910629272461,0.0,False,313344
6761.916351318359,0.001,False,315392
6761.922073364258,0.0,False,317440
6761.927795410156,0.0,False,319488
6761.933517456055,0.001,False,321536
6761.939239501953,0.0,False,323584
6761.944961547852,0.0,False,325632
6761.95068359375,0.0,False,327680
6761.956405639648,0.002,False,329728
6761.962127685547,0.0,False,331776
6761.967849731445,0.001,False,333824
6761.973571777344,0.0,False,335872
6761.979293823242,0.001,False,337920
6761.985015869141,0.0,False,339968
6761.990737915039,0.0,False,342016
6761.9964599609375,0.0,False,344064
6762.002182006836,0.001,False,346112
6762.007904052734,0.0,False,348160
6762.013626098633,0.002,False,350208
6762.019348144531,0.0,False,352256
6762.02507019043,0.001,False,354304
6762.030792236328,0.001,False,356352
6762.036514282227,0.003,False,358400
6762.042236328125,0.009,False,360448
6762.047958374023,0.006,False,362496
6762.053680419922,0.0,False,364544
6762.05940246582,0.0,False,366592
6762.065124511719,0.01,False,368640
6762.070846557617,0.002,False,370688
6762.076568603516,0.0,False,372736
6762.082290649414,0.0,False,374784
6762.0880126953125,0.0,False,376832
6762.093734741211,0.001,False,378880
6762.099456787109,0.0,False,380928
6762.105178833008,0.0,False,382976
6762.110900878906,0.001,False,385024
6762.116622924805,0.004,False,387072
6762.122344970703,0.001,False,389120
6762.128067016602,0.0,False,391168
6762.1337890625,0.0,False,393216
6762.139511108398,0.002,False,395264
6762.145233154297,0.001,False,397312
6762.150955200195,0.002,False,399360
6762.156677246094,0.0,False,401408
6762.162399291992,0.001,False,403456
6762.168121337891,0.0,False,405504
6762.173843383789,0.002,False,407552
6762.1795654296875,0.001,False,409600
6762.185287475586,0.0,False,411648
