freq_mhz,probability,center_channel
18424.451446533203,0.929,49541120
18363.85498046875,0.914,27852800
18303.39012145996,0.892,6211584
18409.797286987305,0.876,44296192
18430.299377441406,0.848,51634176
18366.841888427734,0.829,28921856
18449.714279174805,0.778,58583040
18403.909301757812,0.774,42188800
18310.662841796875,0.77,8814592
18372.363662719727,0.757,30898176
18429.126358032227,0.725,51214336
18399.148559570312,0.722,40484864
