freq_mhz,probability,is_eti,center_channel
4814.89143371582,0.942,True,10328064
4814.897155761719,0.913,True,10330112
4814.954376220703,0.906,True,10350592
4815.005874633789,1.0,True,10369024
4815.07453918457,0.938,True,10393600
4815.108871459961,0.957,True,10405888
4815.120315551758,0.917,True,10409984
4815.200424194336,0.988,True,10438656
4815.22331237793,0.97,True,10446848
4815.366363525391,0.936,True,10498048
4815.372085571289,0.975,True,10500096
4815.538024902344,0.931,True,10559488
4815.543746948242,0.992,True,10561536
4815.635299682617,0.988,True,10594304
4815.641021728516,0.923,True,10596352
4815.663909912109,0.932,True,10604544
4815.703964233398,0.939,True,10618880
4815.715408325195,0.945,True,10622976
4815.721130371094,0.986,True,10625024
4815.766906738281,0.956,True,10641408
4815.784072875977,0.957,True,10647552
4815.8355712890625,0.927,True,10665984
4815.852737426758,0.965,True,10672128
4815.898513793945,0.984,True,10688512
4816.075897216797,0.941,True,10752000
4816.081619262695,0.909,True,10754048
4817.277526855469,0.935,True,11182080
4817.672348022461,0.932,True,11323392
4818.009948730469,0.989,True,11444224
4820.813751220703,0.991,True,12447744
4821.1456298828125,0.979,True,12566528
4821.242904663086,0.929,True,12601344
4821.334457397461,0.956,True,12634112
4821.454620361328,0.953,True,12677120
4821.506118774414,0.967,True,12695552
4821.534729003906,0.911,True,12705792
4821.6033935546875,0.955,True,12730368
4821.986770629883,0.967,True,12867584
4821.992492675781,0.97,True,12869632
4822.141265869141,0.963,True,12922880
4822.146987915039,0.936,True,12924928
4822.301483154297,0.97,True,12980224
4822.490310668945,0.984,True,13047808
4822.496032714844,0.985,True,13049856
4822.576141357422,0.953,True,13078528
4822.587585449219,0.932,True,13082624
4822.644805908203,0.958,True,13103104
4822.684860229492,0.982,True,13117440
4822.827911376953,0.949,True,13168640
4822.845077514648,0.94,True,13174784
4822.873687744141,0.956,True,13185024
4823.016738891602,0.914,True,13236224
4823.079681396484,0.928,True,13258752
4823.108291625977,0.993,True,13268992
4823.136901855469,0.974,True,13279232
4823.211288452148,0.951,True,13305856
4823.239898681641,0.946,True,13316096
4823.245620727539,0.97,True,13318144
4823.400115966797,0.974,True,13373440
4823.583221435547,0.938,True,13438976
4823.606109619141,0.973,True,13447168
4823.6175537109375,0.916,True,13451264
4823.651885986328,0.951,True,13463552
4823.749160766602,0.959,True,13498368
4823.789215087891,0.97,True,13512704
4823.857879638672,0.968,True,13537280
4824.018096923828,0.964,True,13594624
4824.155426025391,0.968,True,13643776
4824.292755126953,0.965,True,13692928
4824.321365356445,0.958,True,13703168
4824.481582641602,0.977,True,13760512
4824.4873046875,0.917,True,13762560
4824.550247192383,0.974,True,13785088
4824.56169128418,0.927,True,13789184
4824.630355834961,0.961,True,13813760
4824.681854248047,0.993,True,13832192
4824.710464477539,0.961,True,13842432
4824.7161865234375,0.99,True,13844480
4824.939346313477,0.951,True,13924352
4831.330871582031,0.912,True,16211968
4834.729766845703,0.929,True,17428480
4835.021591186523,0.981,True,17532928
4835.164642333984,0.953,True,17584128
4835.193252563477,0.979,True,17594368
4835.221862792969,0.941,True,17604608
4835.227584838867,0.963,True,17606656
4835.3363037109375,0.965,True,17645568
4838.552093505859,0.986,True,18796544
4838.758087158203,0.983,True,18870272
4839.055633544922,0.981,True,18976768
4839.39323425293,0.965,True,19097600
4839.656448364258,0.989,True,19191808
4841.476058959961,0.952,True,19843072
4842.345809936523,0.985,True,20154368
4842.546081542969,0.967,True,20226048
4842.557525634766,0.941,True,20230144
4842.631912231445,0.93,True,20256768
4842.769241333008,0.909,True,20305920
4842.8436279296875,0.925,True,20332544
4842.918014526367,0.965,True,20359168
4843.352890014648,0.983,True,20514816
4843.358612060547,0.988,True,20516864
4843.375778198242,0.957,True,20523008
4843.627548217773,0.904,True,20613120
4843.633270263672,0.969,True,20615168
4843.661880493164,0.935,True,20625408
4843.707656860352,0.993,True,20641792
4843.736267089844,0.968,True,20652032
4843.999481201172,0.924,True,20746240
4848.479843139648,0.964,True,22349824
4849.612808227539,0.988,True,22755328
