freq_mhz,probability,is_eti,center_channel
4786.040878295898,0.0,False,2048
4786.046600341797,0.916,True,4096
4786.052322387695,0.966,True,6144
4786.058044433594,0.0,False,8192
4786.063766479492,0.003,False,10240
4786.069488525391,0.315,False,12288
4786.075210571289,0.441,False,14336
4786.0809326171875,0.421,False,16384
4786.086654663086,0.417,False,18432
4786.092376708984,0.143,False,20480
4786.098098754883,0.299,False,22528
4786.103820800781,0.015,False,24576
4786.10954284668,0.001,False,26624
4786.115264892578,0.006,False,28672
4786.120986938477,0.689,False,30720
4786.126708984375,0.652,False,32768
4786.132431030273,0.444,False,34816
4786.138153076172,0.016,False,36864
4786.14387512207,0.001,False,38912
4786.149597167969,0.049,False,40960
4786.155319213867,0.94,True,43008
4786.161041259766,0.466,False,45056
4786.166763305664,0.045,False,47104
4786.1724853515625,0.0,False,49152
4786.178207397461,0.007,False,51200
4786.183929443359,0.002,False,53248
4786.189651489258,0.119,False,55296
4786.195373535156,0.189,False,57344
4786.201095581055,0.002,False,59392
4786.206817626953,0.002,False,61440
4786.212539672852,0.0,False,63488
4786.21826171875,0.001,False,65536
4786.223983764648,0.139,False,67584
4786.229705810547,0.985,True,69632
4786.235427856445,0.543,False,71680
4786.241149902344,0.162,False,73728
4786.246871948242,0.0,False,75776
4786.252593994141,0.0,False,77824
4786.258316040039,0.188,False,79872
4786.2640380859375,0.061,False,81920
4786.269760131836,0.261,False,83968
4786.275482177734,0.181,False,86016
4786.281204223633,0.0,False,88064
4786.286926269531,0.0,False,90112
4786.29264831543,0.001,False,92160
4786.298370361328,0.85,False,94208
4786.304092407227,0.866,False,96256
4786.309814453125,0.002,False,98304
4786.315536499023,0.001,False,100352
4786.321258544922,0.001,False,102400
4786.32698059082,0.026,False,104448
4786.332702636719,0.43,False,106496
4786.338424682617,0.53,False,108544
4786.344146728516,0.0,False,110592
4786.349868774414,0.003,False,112640
4786.3555908203125,0.001,False,114688
4786.361312866211,0.002,False,116736
4786.367034912109,0.488,False,118784
4786.372756958008,0.318,False,120832
4786.378479003906,0.52,False,122880
4786.384201049805,0.409,False,124928
4786.389923095703,0.488,False,126976
4786.395645141602,0.346,False,129024
4786.4013671875,0.0,False,131072
4786.407089233398,0.043,False,133120
4786.412811279297,0.075,False,135168
4786.418533325195,0.48,False,137216
4786.424255371094,0.273,False,139264
4786.429977416992,0.002,False,141312
4786.435699462891,0.0,False,143360
4786.441421508789,0.248,False,145408
4786.4471435546875,0.137,False,147456
4786.452865600586,0.445,False,149504
4786.458587646484,0.444,False,151552
4786.464309692383,0.0,False,153600
4786.470031738281,0.0,False,155648
4786.47575378418,0.408,False,157696
4786.481475830078,0.439,False,159744
4786.487197875977,0.003,False,161792
4786.492919921875,0.0,False,163840
4786.498641967773,0.0,False,165888
4786.504364013672,0.0,False,167936
4786.51008605957,0.013,False,169984
4786.515808105469,0.321,False,172032
4786.521530151367,0.1,False,174080
4786.527252197266,0.215,False,176128
4786.532974243164,0.142,False,178176
4786.5386962890625,0.001,False,180224
4786.544418334961,0.013,False,182272
4786.550140380859,0.539,False,184320
4786.555862426758,0.613,False,186368
4786.561584472656,0.495,False,188416
4786.567306518555,0.303,False,190464
4786.573028564453,0.002,False,192512
4786.578750610352,0.01,False,194560
4786.58447265625,0.123,False,196608
4786.590194702148,0.271,False,198656
4786.595916748047,0.06,False,200704
